NOMBRE_MUNICIPIO,NOMBRE_SERVICIO,ESTADO_DEL_VEHICULO,NOMBRE_DE_LA_CLASE,FECHA DE REGISTRO,CANTIDAD,MES DE PUBLICACION,AÑO DE PUBLICACIÓN
BARBOSA,PÚBLICO,ACTIVO,CAMION,2003,16,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2003,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMPERO,2003,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MICROBUS,2003,11,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,TRACTOCAMION,2003,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2003,5,ABRIL,2025
BARBOSA,OFICIAL,ACTIVO,MOTOCICLETA,2004,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2004,37,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMION,2004,3,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2004,19,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2004,25,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CUATRIMOTO,2004,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MAQ. AGRICOLA,2004,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCARRO,2004,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2004,195,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,VOLQUETA,2004,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2004,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2004,22,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2004,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2004,10,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2004,5,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMPERO,2004,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MICROBUS,2004,11,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,TRACTOCAMION,2004,8,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2004,8,ABRIL,2025
BARBOSA,OFICIAL,ACTIVO,MOTOCICLETA,2005,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2005,22,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMION,2005,11,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2005,16,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2005,24,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2005,116,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,VOLQUETA,2005,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2005,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2005,13,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2005,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2005,14,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2005,10,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMPERO,2005,15,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MICROBUS,2005,6,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,TRACTOCAMION,2005,19,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2005,5,ABRIL,2025
BARBOSA,OFICIAL,ACTIVO,CAMIONETA,2006,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2006,41,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMION,2006,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2006,29,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2006,34,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2006,131,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,VOLQUETA,2006,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2006,4,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2006,22,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2006,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2006,70,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2006,4,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMPERO,2006,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MICROBUS,2006,15,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,TRACTOCAMION,2006,20,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2006,8,ABRIL,2025
BARBOSA,OFICIAL,ACTIVO,MOTOCICLETA,2007,4,ABRIL,2025
BARBOSA,OTROS,ACTIVO,CAMIONETA,2007,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2007,46,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2007,33,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2007,23,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MAQ. INDUSTRIAL,2007,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCARRO,2007,6,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2007,102,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,SIN CLASE,2007,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,VOLQUETA,2007,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2007,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2007,21,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2007,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2007,68,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2007,6,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMPERO,2007,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MICROBUS,2007,11,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,TRACTOCAMION,2007,26,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2007,12,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2008,30,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2008,38,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2008,28,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2008,96,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,VOLQUETA,2008,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2008,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2008,10,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2008,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2008,44,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2008,5,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMPERO,2008,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MICROBUS,2008,6,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,TRACTOCAMION,2008,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2008,11,ABRIL,2025
BARBOSA,OFICIAL,ACTIVO,CAMIONETA,2009,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2009,19,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2009,13,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2009,18,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCARRO,2009,7,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2009,70,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2009,9,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2009,4,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2009,4,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMPERO,2009,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MICROBUS,2009,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2009,3,ABRIL,2025
BARBOSA,OFICIAL,ACTIVO,VOLQUETA,2010,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2010,28,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2010,17,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2010,11,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCARRO,2010,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2010,27,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2010,5,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2010,9,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2010,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2010,12,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2010,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2010,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2011,15,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2011,13,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2011,5,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCARRO,2011,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2011,22,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2011,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2011,20,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2011,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2011,16,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2011,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,TRACTOCAMION,2011,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2011,7,ABRIL,2025
BARBOSA,NO REGISTRA,ACTIVO,SEMIREMOLQUE,2012,2,ABRIL,2025
BARBOSA,OFICIAL,ACTIVO,CAMPERO,2012,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2012,4,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2012,8,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2012,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2012,89,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2012,4,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2012,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2012,15,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2012,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMPERO,2012,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,TRACTOCAMION,2012,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2012,5,ABRIL,2025
BARBOSA,OFICIAL,ACTIVO,CAMIONETA,2013,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2013,4,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2013,10,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2013,34,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2013,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2013,11,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2013,3,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2014,25,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2014,17,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2014,5,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCARRO,2014,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2014,42,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2014,21,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2014,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2014,12,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2014,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MICROBUS,2014,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2014,5,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2015,12,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2015,10,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2015,3,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2015,26,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2015,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2015,14,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2015,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2015,15,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2015,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2016,5,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2016,3,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2016,4,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2016,18,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2016,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2016,38,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2016,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2016,4,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2016,3,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2017,11,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2017,9,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CUATRIMOTO,2017,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCARRO,2017,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2017,11,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,VOLQUETA,2017,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2017,9,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2017,16,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2017,6,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2017,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MOTOCARRO,2017,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2017,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2018,8,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2018,8,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2018,3,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2018,19,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2018,7,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2018,10,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2018,5,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2018,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2019,7,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2019,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2019,17,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2019,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2019,5,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2019,7,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2019,3,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2020,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2020,5,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2020,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2020,11,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2020,4,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2020,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2020,10,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2020,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MICROBUS,2020,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2021,6,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2021,13,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2021,10,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2021,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2021,5,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2021,8,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2021,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2021,3,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2022,12,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2022,4,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2022,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2022,7,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2022,5,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2022,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2022,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2022,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2023,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2023,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2023,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2023,4,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2023,5,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2023,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2023,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MICROBUS,2023,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2024,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2024,5,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMPERO,2024,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCARRO,2024,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2024,14,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2024,18,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUSETA,2024,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2024,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,MICROBUS,2024,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,VOLQUETA,2024,1,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,AUTOMOVIL,2025,3,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,CAMIONETA,2025,6,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCARRO,2025,2,ABRIL,2025
BARBOSA,PARTICULAR,ACTIVO,MOTOCICLETA,2025,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,AUTOMOVIL,2025,1,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,BUS,2025,3,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMION,2025,2,ABRIL,2025
BARBOSA,PÚBLICO,ACTIVO,CAMIONETA,2025,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1938,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1950,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1950,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1950,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1951,3,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,VOLQUETA,1952,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1952,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1953,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1953,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1953,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1954,2,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1954,3,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMIONETA,1955,2,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,VOLQUETA,1955,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1955,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1955,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1956,3,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMIONETA,1956,3,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1956,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1956,2,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1957,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1959,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMIONETA,1959,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1959,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMIONETA,1960,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMPERO,1960,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,VOLQUETA,1960,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,BUS,1960,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1960,4,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1961,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMPERO,1962,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1963,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1964,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1964,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1965,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1965,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1966,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,BUSETA,1967,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1967,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMIONETA,1967,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,AUTOMOVIL,1968,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMPERO,1968,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1969,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,VOLQUETA,1969,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1969,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1969,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1970,2,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMIONETA,1970,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMPERO,1970,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,VOLQUETA,1970,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMPERO,1970,2,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1970,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,VOLQUETA,1971,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1971,2,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1971,1,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,VOLQUETA,1972,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1972,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1972,2,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1973,3,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMPERO,1973,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,CAMION,1973,1,ABRIL,2025
GIRARDOTA,PÚBLICO,ACTIVO,VOLQUETA,1973,2,ABRIL,2025
GIRARDOTA,PARTICULAR,ACTIVO,CAMION,1974,1,ABRIL,2025
